frame,+0x00,+0x04,+0x08,+0x0C
794,0xFEE8EAD5,0x0008A326,0x0101A24E,0x0650FEBD
795,0xFEE8FD26,0x00090034,0x0103F7E7,0x0601FEAD
796,0xFEE8FD26,0x00090034,0x0103F7E7,0x0601FEAD
797,0xFEE91065,0x000959EC,0x01064DFB,0x0601FE9D
798,0xFEE91065,0x000959EC,0x01064DFB,0x0601FE9D
799,0xFEE92492,0x0009B3B8,0x0108A48B,0x0601FE8D
800,0xFEE92492,0x0009B3B8,0x0108A48B,0x0601FE8D
801,0xFEE939AE,0x000A0D96,0x010AFB96,0x0601FE7D
802,0xFEE939AE,0x000A0D96,0x010AFB96,0x0601FE7D
803,0xFEE94FC2,0x000A6786,0x010D531D,0x0601FE6D
804,0xFEE94FC2,0x000A6786,0x010D531D,0x0601FE6D
805,0xFEE966C6,0x000AC18A,0x010FAB1F,0x0601FE5D
806,0xFEE966C6,0x000AC18A,0x010FAB1F,0x0601FE5D
807,0xFEE97EBA,0x000B1B9F,0x0112039B,0x0601FE4D
808,0xFEE97EBA,0x000B1B9F,0x0112039B,0x0601FE4D
809,0xFEE9979E,0x000B75B0,0x01145C92,0x0601FE3D
810,0xFEE9979E,0x000B75B0,0x01145C92,0x0601FE3D
811,0xFEE9B172,0x000BC27D,0x0116B603,0x0511FE2D
812,0xFEE9B172,0x000BC27D,0x0116B603,0x0511FE2D
813,0xFEE9CC38,0x000C0639,0x01190FF6,0x040BFE1D
814,0xFEE9CC38,0x000C0639,0x01190FF6,0x040BFE1D
815,0xFEE9E7F0,0x000C423F,0x011B6A75,0x0318FE2D
816,0xFEE9E7F0,0x000C423F,0x011B6A75,0x0318FE2D
817,0xFEEA02C3,0x000C705B,0x011DC599,0x0304FE3D
818,0xFEEA02C3,0x000C705B,0x011DC599,0x0304FE3D
819,0xFEEA1CB1,0x000C9DA7,0x01202164,0x0304FE4D
820,0xFEEA1CB1,0x000C9DA7,0x01202164,0x0304FE4D
821,0xFEEA35BA,0x000CCAFD,0x01227DD7,0x0304FE55
822,0xFEEA35BA,0x000CCAFD,0x01227DD7,0x0304FE55
823,0xFEEA4EC9,0x000CF862,0x0124DAE7,0x0304FE55
824,0xFEEA4EC9,0x000CF862,0x0124DAE7,0x0304FE55
825,0xFEEA67DF,0x000D25D2,0x01273893,0x0304FE55
826,0xFEEA67DF,0x000D25D2,0x01273893,0x0304FE55
827,0xFEEA80FB,0x000D534E,0x012996DC,0x0304FE65
828,0xFEEA80FB,0x000D534E,0x012996DC,0x0304FE65
829,0xFEEA9930,0x000D80D6,0x012BF5CB,0x0304FE75
830,0xFEEA9930,0x000D80D6,0x012BF5CB,0x0304FE75
831,0xFEEAB07E,0x000DA59D,0x012E555F,0x024EFE85
832,0xFEEAB07E,0x000DA59D,0x012E555F,0x024EFE85
833,0xFEEAC6E5,0x000DBEF8,0x0130B59E,0x015AFE95
834,0xFEEAC6E5,0x000DBEF8,0x0130B59E,0x015AFE95
835,0xFEEADC5A,0x000DD2DA,0x01331691,0x007AFEA5
836,0xFEEADC5A,0x000DD2DA,0x01331691,0x007AFEA5
837,0xFEEAF0E7,0x000DDA1F,0x0135783D,0x0051FEB5
838,0xFEEAF0E7,0x000DDA1F,0x0135783D,0x0051FEB5
839,0xFEEB039D,0x000DDF38,0x0137DAAE,0x0051FED2
840,0xFEEB039D,0x000DDF38,0x0137DAAE,0x0051FED2
841,0xFEEB10B6,0x000DE451,0x013A3DF7,0x0051FF19
842,0xFEEB10B6,0x000DE451,0x013A3DF7,0x0051FF19
843,0xFEEB1561,0x000DE96C,0x013CA20F,0x0051FFA5
844,0xFEEB1561,0x000DE96C,0x013CA20F,0x0051FFA5
845,0xFEEB0FC4,0x000DEE86,0x013F06D8,0x00510057
846,0xFEEB0FC4,0x000DEE86,0x013F06D8,0x00510057
847,0xFEEB0936,0x000DF3A2,0x01416C51,0x005100C4
848,0xFEEB0936,0x000DF3A2,0x01416C51,0x005100C4
849,0xFEEAFEDD,0x000DF8BF,0x0143D267,0x005100F9
850,0xFEEAFEDD,0x000DF8BF,0x0143D267,0x005100F9
851,0xFEEAEFC6,0x000DF874,0x01463918,0xFFEC0112
852,0xFEEAEFC6,0x000DF874,0x01463918,0xFFEC0112
853,0xFEEADFBA,0x000DEF79,0x0148A074,0xFF49010F
854,0xFEEADFBA,0x000DEF79,0x0148A074,0xFF49010F
855,0xFEEACEB9,0x000DE2DD,0x014B0885,0xFEA6010C
856,0xFEEACEB9,0x000DE2DD,0x014B0885,0xFEA6010C
857,0xFEEABF94,0x000DCD62,0x014D7173,0xFE7E00FC
858,0xFEEABF94,0x000DCD62,0x014D7173,0xFE7E00FC
859,0xFEEAB06A,0x000DB636,0x014FDB2D,0xFE7E00EC
860,0xFEEAB06A,0x000DB636,0x014FDB2D,0xFE7E00EC
861,0xFEEAA237,0x000D9F02,0x015245B3,0xFE7E00DC
862,0xFEEAA237,0x000D9F02,0x015245B3,0xFE7E00DC
863,0xFEEA94F1,0x000D87C7,0x0154B10E,0xFE7E00CC
864,0xFEEA94F1,0x000D87C7,0x0154B10E,0xFE7E00CC
865,0xFEEA8899,0x000D7083,0x01571D34,0xFE7E00BC
866,0xFEEA8899,0x000D7083,0x01571D34,0xFE7E00BC
867,0xFEEA7D2F,0x000D5939,0x01598A2E,0xFE7E00AC
868,0xFEEA7D2F,0x000D5939,0x01598A2E,0xFE7E00AC
869,0xFEEA72B5,0x000D41E6,0x015BF7F2,0xFE7E009C
870,0xFEEA72B5,0x000D41E6,0x015BF7F2,0xFE7E009C
871,0xFEEA692A,0x000D28DF,0x015E668A,0xFE69008C
872,0xFEEA692A,0x000D28DF,0x015E668A,0xFE69008C
873,0xFEEA6090,0x000D0DCA,0x0160D5ED,0xFE41007C
874,0xFEEA6090,0x000D0DCA,0x0160D5ED,0xFE41007C
875,0xFEEA58E7,0x000CF18D,0x0163461D,0xFE04006C
876,0xFEEA58E7,0x000CF18D,0x0163461D,0xFE04006C
877,0xFEEA5239,0x000CD2EF,0x0165B728,0xFE04005C
878,0xFEEA5239,0x000CD2EF,0x0165B728,0xFE04005C
879,0xFEEA4C7E,0x000CB407,0x01682904,0xFE04004C
880,0xFEEA4C7E,0x000CB407,0x01682904,0xFE04004C
881,0xFEEA47B5,0x000C9515,0x016A9BB0,0xFE04003C
882,0xFEEA47B5,0x000C9515,0x016A9BB0,0xFE04003C
883,0xFEEA43E0,0x000C7628,0x016D0F2C,0xFE04002C
884,0xFEEA43E0,0x000C7628,0x016D0F2C,0xFE04002C
885,0xFEEA40FF,0x000C594E,0x016F8378,0xFE2C001C
886,0xFEEA40FF,0x000C594E,0x016F8378,0xFE2C001C
887,0xFEEA3F13,0x000C3D4F,0x0171F890,0xFE55000C
888,0xFEEA3F13,0x000C3D4F,0x0171F890,0xFE55000C
889,0xFEEA3E1C,0x000C2370,0x01746E72,0xFE7E0000
890,0xFEEA3E1C,0x000C2370,0x01746E72,0xFE7E0000
891,0xFEEA3E1C,0x000C0F0A,0x0176E524,0xFEBB0000
892,0xFEEA3E1C,0x000C0F0A,0x0176E524,0xFEBB0000
893,0xFEEA3F12,0x000BFCE3,0x01795C8D,0xFF0C0000
894,0xFEEA3F12,0x000BFCE3,0x01795C8D,0xFF0C0000
895,0xFEEA42ED,0x000BED9D,0x017BD4B1,0xFF49FFD7
896,0xFEEA42ED,0x000BED9D,0x017BD4B1,0xFF49FFD7
897,0xFEEA4E8D,0x000BE427,0x017E4D78,0xFF72FF66
898,0xFEEA4E8D,0x000BE427,0x017E4D78,0xFF72FF66
899,0xFEEA63E5,0x000BDE36,0x0180C6AE,0xFFC3FEAE
900,0xFEEA63E5,0x000BDE36,0x0180C6AE,0xFFC3FEAE
901,0xFEEA7A3B,0x000BDA04,0x01834087,0x0000FE3D
902,0xFEEA7A3B,0x000BDA04,0x01834087,0x0000FE3D
903,0xFEEA9389,0x000BDCD6,0x0185BAED,0x003DFE06
904,0xFEEA9389,0x000BDCD6,0x0185BAED,0x003DFE06
905,0xFEEAB2AF,0x000BE503,0x018835BF,0x007AFDEC
906,0xFEEAB2AF,0x000BE503,0x018835BF,0x007AFDEC
907,0xFEEAD2E0,0x000BEE7E,0x018AB12C,0x00B7FDEE
908,0xFEEAD2E0,0x000BEE7E,0x018AB12C,0x00B7FDEE
909,0xFEEAF319,0x000BFA91,0x018D2D3B,0x00CBFDF0
910,0xFEEAF319,0x000BFA91,0x018D2D3B,0x00CBFDF0
911,0xFEEB1257,0x000C09F8,0x018FA9F5,0x0108FE00
912,0xFEEB1257,0x000C09F8,0x018FA9F5,0x0108FE00
913,0xFEEB319D,0x000C1B7B,0x0192274F,0x015AFDF0
914,0xFEEB319D,0x000C1B7B,0x0192274F,0x015AFDF0
915,0xFEEB51EE,0x000C31DF,0x0194A53B,0x016EFDE0
916,0xFEEB51EE,0x000C31DF,0x0194A53B,0x016EFDE0
917,0xFEEB7341,0x000C4F6A,0x019723AE,0x01E8FDD0
918,0xFEEB7341,0x000C4F6A,0x019723AE,0x01E8FDD0
919,0xFEEB9596,0x000C7032,0x0199A2AE,0x024EFDC0
920,0xFEEB9596,0x000C7032,0x0199A2AE,0x024EFDC0
921,0xFEEBB8ED,0x000C95B2,0x019C2237,0x028BFDB0
922,0xFEEBB8ED,0x000C95B2,0x019C2237,0x028BFDB0
923,0xFEEBDD46,0x000CC103,0x019EA23C,0x02C7FDA0
924,0xFEEBDD46,0x000CC103,0x019EA23C,0x02C7FDA0
925,0xFEEC02A2,0x000CF0AC,0x01A122C5,0x0304FD90
926,0xFEEC02A2,0x000CF0AC,0x01A122C5,0x0304FD90
927,0xFEEC29FC,0x000D22F7,0x01A3A3BB,0x0369FD72
928,0xFEEC29FC,0x000D22F7,0x01A3A3BB,0x0369FD72
929,0xFEEC5554,0x000D579B,0x01A624F4,0x0369FD29
930,0xFEEC5554,0x000D579B,0x01A624F4,0x0369FD29
931,0xFEEC8B81,0x000D9588,0x01A8A5E2,0x03E3FC96
932,0xFEEC8B81,0x000D9588,0x01A8A5E2,0x03E3FC96
933,0xFEECCD83,0x000DD63F,0x01AB2638,0x045CFBCA
934,0xFEECCD83,0x000DD63F,0x01AB2638,0x045CFBCA
935,0xFEED1F4D,0x000E1D0F,0x01ADA53E,0x04ACFAA6
936,0xFEED1F4D,0x000E1D0F,0x01ADA53E,0x04ACFAA6
937,0xFEED7FD4,0x000E6A37,0x01B022B4,0x04D4F982
938,0xFEED7FD4,0x000E6A37,0x01B022B4,0x04D4F982
939,0xFEEDF10C,0x000EB7DE,0x01B29DE1,0x04FDF85E
940,0xFEEDF10C,0x000EB7DE,0x01B29DE1,0x04FDF85E
941,0xFEEE77B5,0x000F091D,0x01B51556,0x0525F6FE
942,0xFEEE77B5,0x000F091D,0x01B51556,0x0525F6FE
943,0xFEEF10D8,0x000F6094,0x01B78912,0x0575F5BD
944,0xFEEF10D8,0x000F6094,0x01B78912,0x0575F5BD
945,0xFEEFBD44,0x000FB73D,0x01B9F83B,0x05B1F47C
946,0xFEEFBD44,0x000FB73D,0x01B9F83B,0x05B1F47C
947,0xFEF07CE2,0x00101371,0x01BC6241,0x05EDF31B
948,0xFEF07CE2,0x00101371,0x01BC6241,0x05EDF31B
949,0xFEF15253,0x001072CD,0x01BEC589,0x0601F1DA
950,0xFEF15253,0x001072CD,0x01BEC589,0x0601F1DA
951,0xFEF23A90,0x0010D6F9,0x01C1225B,0x063CF098
952,0xFEF23A90,0x0010D6F9,0x01C1225B,0x063CF098
953,0xFEF33561,0x00113B53,0x01C37819,0x0664EF46
954,0xFEF33561,0x00113B53,0x01C37819,0x0664EF46
955,0xFEF44376,0x00119FBA,0x01C5C5C9,0x0650EDF4
956,0xFEF44376,0x00119FBA,0x01C5C5C9,0x0650EDF4
957,0xFEF5673C,0x0012080B,0x01C80974,0x0650EC84
958,0xFEF5673C,0x0012080B,0x01C80974,0x0650EC84
959,0xFEF69E93,0x00126B7B,0x01CA4339,0x0678EB14
960,0xFEF69E93,0x00126B7B,0x01CA4339,0x0678EB14
961,0xFEF7DEBE,0x0012D562,0x01CC786D,0x063CEA1A
962,0xFEF7DEBE,0x0012D562,0x01CC786D,0x063CEA1A
963,0xFEF92896,0x001342FA,0x01CEA86D,0x06A0E996
964,0xFEF92896,0x001342FA,0x01CEA86D,0x06A0E996
965,0xFEFA7B1D,0x0013ADD4,0x01D0D390,0x0703E94D
966,0xFEFA7B1D,0x0013ADD4,0x01D0D390,0x0703E94D
967,0xFEFBD20B,0x00141F27,0x01D2FC55,0x0703E921
968,0xFEFBD20B,0x00141F27,0x01D2FC55,0x0703E921
969,0xFEFD2C82,0x001498C0,0x01D52336,0x0765E913
970,0xFEFD2C82,0x001498C0,0x01D52336,0x0765E913
971,0xFEFE8722,0x00150B69,0x01D74A59,0x0779E905
972,0xFEFE8722,0x00150B69,0x01D74A59,0x0779E905
973,0xFEFFE2D1,0x001583E0,0x01D97142,0x0752E905
974,0xFEFFE2D1,0x001583E0,0x01D97142,0x0752E905
975,0xFF013F8A,0x0015F3C8,0x01DB97FA,0x06EFE905
976,0xFF013F8A,0x0015F3C8,0x01DB97FA,0x06EFE905
977,0xFF029C79,0x00166D91,0x01DDBF06,0x073EE905
978,0xFF029C79,0x00166D91,0x01DDBF06,0x073EE905
979,0xFF03FA72,0x0016E9D1,0x01DFE5D5,0x0779E8F7
980,0xFF03FA72,0x0016E9D1,0x01DFE5D5,0x0779E8F7
981,0xFF055B2B,0x001760A7,0x01E20B5C,0x0816E8BD
982,0xFF055B2B,0x001760A7,0x01E20B5C,0x0816E8BD
983,0xFF06C473,0x0017DD1C,0x01E42BAD,0x07DBE838
984,0xFF06C473,0x0017DD1C,0x01E42BAD,0x07DBE838
985,0xFF082DEE,0x00185A5B,0x01E64C4A,0x07A0E7E0
986,0xFF082DEE,0x00185A5B,0x01E64C4A,0x07A0E7E0
987,0xFF099A21,0x0018D64C,0x01E86B88,0x0779E7B4
988,0xFF099A21,0x0018D64C,0x01E86B88,0x0779E7B4
989,0xFF0B0903,0x0019513E,0x01EA8968,0x07C8E7A7
990,0xFF0B0903,0x0019513E,0x01EA8968,0x07C8E7A7
991,0xFF0C78EE,0x0019CEF7,0x01ECA704,0x07DBE7A9
992,0xFF0C78EE,0x0019CEF7,0x01ECA704,0x07DBE7A9
993,0xFF0DE90C,0x001A52F2,0x01EEC4EA,0x0803E7B9
994,0xFF0DE90C,0x001A52F2,0x01EEC4EA,0x0803E7B9
995,0xFF0F5885,0x001AD6E9,0x01F0E3A9,0x083DE7A9
996,0xFF0F5885,0x001AD6E9,0x01F0E3A9,0x083DE7A9
997,0xFF10C906,0x001B5BB7,0x01F30221,0x0878E799
998,0xFF10C906,0x001B5BB7,0x01F30221,0x0878E799
999,0xFF123B65,0x001BE3C3,0x01F51FC0,0x0864E77B
1000,0xFF123B65,0x001BE3C3,0x01F51FC0,0x0864E77B
1001,0xFF13B215,0x001C6D38,0x01F73AC4,0x089FE730
1002,0xFF13B215,0x001C6D38,0x01F73AC4,0x089FE730
1003,0xFF153205,0x001CF337,0x01F94FAD,0x088BE69A
1004,0xFF153205,0x001CF337,0x01F94FAD,0x088BE69A
1005,0xFF16BBE5,0x001D7CA8,0x01FB5DAC,0x0851E5DA
1006,0xFF16BBE5,0x001D7CA8,0x01FB5DAC,0x0851E5DA
1007,0xFF1852C5,0x001E063D,0x01FD621A,0x0851E4A0
1008,0xFF1852C5,0x001E063D,0x01FD621A,0x0851E4A0
1009,0xFF19FA46,0x001E8568,0x01FF596C,0x0803E31B
1010,0xFF19FA46,0x001E8568,0x01FF596C,0x0803E31B
1011,0xFF1BB67C,0x001F0407,0x02013F02,0x0779E16B
1012,0xFF1BB67C,0x001F0407,0x02013F02,0x0779E16B
1013,0xFF1D83D2,0x001F7E99,0x020314E7,0x072ADFBB
1014,0xFF1D83D2,0x001F7E99,0x020314E7,0x072ADFBB
1015,0xFF1F5942,0x001FF2D6,0x0204E339,0x06EFDE90
1016,0xFF1F5942,0x001FF2D6,0x0204E339,0x06EFDE90
1017,0xFF2138CA,0x0020663C,0x0206A797,0x06C7DDEC
1018,0xFF2138CA,0x0020663C,0x0206A797,0x06C7DDEC
1019,0xFF23202B,0x0020DC85,0x02086417,0x0703DD93
1020,0xFF23202B,0x0020DC85,0x02086417,0x0703DD93
1021,0xFF250D43,0x00214F07,0x020A1ACC,0x072ADD67
1022,0xFF250D43,0x00214F07,0x020A1ACC,0x072ADD67
1023,0xFF26FCA6,0x0021C3D7,0x020BCF7F,0x073EDD4A
1024,0xFF26FCA6,0x0021C3D7,0x020BCF7F,0x073EDD4A
1025,0xFF28EDA4,0x00223E5D,0x020D82E7,0x0765DD4C
1026,0xFF28EDA4,0x00223E5D,0x020D82E7,0x0765DD4C
1027,0xFF2ADEE7,0x0022B934,0x020F368C,0x078DDD5C
1028,0xFF2ADEE7,0x0022B934,0x020F368C,0x078DDD5C
1029,0xFF2CCFC9,0x002335D3,0x0210EB31,0x07C8DD6C
1030,0xFF2CCFC9,0x002335D3,0x0210EB31,0x07C8DD6C
1031,0xFF2EC0ED,0x0023B8DA,0x0212A010,0x07DBDD4E
1032,0xFF2EC0ED,0x0023B8DA,0x0212A010,0x07DBDD4E
1033,0xFF30B5A3,0x00243C44,0x02145152,0x0803DD03
1034,0xFF30B5A3,0x00243C44,0x02145152,0x0803DD03
1035,0xFF32ABF0,0x0024C112,0x02160143,0x083DDCC7
1036,0xFF32ABF0,0x0024C112,0x02160143,0x083DDCC7
1037,0xFF34A478,0x00254B5B,0x0217AF1C,0x0851DC9A
1038,0xFF34A478,0x00254B5B,0x0217AF1C,0x0851DC9A
1039,0xFF369E95,0x0025D71D,0x02195B97,0x0878DC7C
1040,0xFF369E95,0x0025D71D,0x02195B97,0x0878DC7C
1041,0xFF389A3D,0x00266520,0x021B06BD,0x08C6DC6C
1042,0xFF389A3D,0x00266520,0x021B06BD,0x08C6DC6C
1043,0xFF3A96C7,0x0026F6FD,0x021CB151,0x08D9DC5C
1044,0xFF3A96C7,0x0026F6FD,0x021CB151,0x08D9DC5C
1045,0xFF3C94D8,0x00278C9F,0x021E5A82,0x093ADC3E
1046,0xFF3C94D8,0x00278C9F,0x021E5A82,0x093ADC3E
1047,0xFF3E966B,0x002822D6,0x021FFFF3,0x0961DBF2
1048,0xFF3E966B,0x002822D6,0x021FFFF3,0x0961DBF2
1049,0xFF409DF9,0x0028B9A1,0x02219E79,0x094DDB5B
1050,0xFF409DF9,0x0028B9A1,0x02219E79,0x094DDB5B
1051,0xFF42AE84,0x00295094,0x022331E4,0x093ADA79
1052,0xFF42AE84,0x00295094,0x022331E4,0x093ADA79
1053,0xFF44CA40,0x0029E177,0x0224B6BE,0x08EDD93B
1054,0xFF44CA40,0x0029E177,0x0224B6BE,0x08EDD93B
1055,0xFF46F305,0x002A6CC0,0x02262953,0x0864D7B1
1056,0xFF46F305,0x002A6CC0,0x02262953,0x0864D7B1
1057,0xFF492AEC,0x002AF11E,0x022784E0,0x07DBD5DC
1058,0xFF492AEC,0x002AF11E,0x022784E0,0x07DBD5DC
1059,0xFF4B700A,0x002B6B0E,0x0228CA86,0x0752D427
1060,0xFF4B700A,0x002B6B0E,0x0228CA86,0x0752D427
1061,0xFF4DBB5B,0x002BE3DA,0x022A0599,0x0703D309
1062,0xFF4DBB5B,0x002BE3DA,0x022A0599,0x0703D309
1063,0xFF500D2C,0x002C5C84,0x022B3514,0x06EFD253
1064,0xFF500D2C,0x002C5C84,0x022B3514,0x06EFD253
1065,0xFF5264C4,0x002CD19F,0x022C59BA,0x0716D209
1066,0xFF5264C4,0x002CD19F,0x022C59BA,0x0716D209
1067,0xFF54BF5D,0x002D4799,0x022D78FD,0x072AD1EC
1068,0xFF54BF5D,0x002D4799,0x022D78FD,0x072AD1EC
1069,0xFF571B95,0x002DC2A8,0x022E95A1,0x0779D1DE
1070,0xFF571B95,0x002DC2A8,0x022E95A1,0x0779D1DE
1071,0xFF59788F,0x002E4002,0x022FB17A,0x07C8D1E0
1072,0xFF59788F,0x002E4002,0x022FB17A,0x07C8D1E0
1073,0xFF5BD563,0x002EC1CA,0x0230CE67,0x07EFD1D0
1074,0xFF5BD563,0x002EC1CA,0x0230CE67,0x07EFD1D0
1075,0xFF5E3368,0x002F4B12,0x0231E997,0x0851D1C0
1076,0xFF5E3368,0x002F4B12,0x0231E997,0x0851D1C0
1077,0xFF60928F,0x002FD845,0x02330311,0x08B2D1A1
1078,0xFF60928F,0x002FD845,0x02330311,0x08B2D1A1
1079,0xFF62F41A,0x0030678C,0x02341802,0x08EDD155
1080,0xFF62F41A,0x0030678C,0x02341802,0x08EDD155
1081,0xFF6559AB,0x0030F0C0,0x0235249B,0x0864D0BD
1082,0xFF6559AB,0x0030F0C0,0x0235249B,0x0864D0BD
1083,0xFF67C0BE,0x00318002,0x02362E81,0x083DD053
1084,0xFF67C0BE,0x00318002,0x02362E81,0x083DD053
1085,0xFF6A29BC,0x003205BB,0x023734B8,0x0864D016
1086,0xFF6A29BC,0x003205BB,0x023734B8,0x0864D016
1087,0xFF6C949B,0x00329CDF,0x02383749,0x0900CFE8
1088,0xFF6C949B,0x00329CDF,0x02383749,0x0900CFE8
1089,0xFF6F00ED,0x00333594,0x02393719,0x0987CFC9
1090,0xFF6F00ED,0x00333594,0x02393719,0x0987CFC9
1091,0xFF716EAD,0x0033D0B9,0x023A3424,0x09FBCFAA
1092,0xFF716EAD,0x0033D0B9,0x023A3424,0x09FBCFAA
1093,0xFF73DE8A,0x00346B6B,0x023B2C85,0x0927CF5E
1094,0xFF73DE8A,0x00346B6B,0x023B2C85,0x0927CF5E
1095,0xFF7652CE,0x0035099C,0x023C1A6D,0x08EDCED5
1096,0xFF7652CE,0x0035099C,0x023C1A6D,0x08EDCED5
1097,0xFF78CB9A,0x0035A809,0x023CFCD2,0x08D9CE00
1098,0xFF78CB9A,0x0035A809,0x023CFCD2,0x08D9CE00
1099,0xFF7B4A55,0x0036393C,0x023DCEBC,0x0927CCCF
1100,0xFF7B4A55,0x0036393C,0x023DCEBC,0x0927CCCF
1101,0xFF7DCF7C,0x0036CD7F,0x023E8D07,0x08B2CB51
1102,0xFF7DCF7C,0x0036CD7F,0x023E8D07,0x08B2CB51
1103,0xFF805C39,0x0037549A,0x023F3080,0x0816C987
1104,0xFF805C39,0x0037549A,0x023F3080,0x0816C987
1105,0xFF82EEDA,0x0037D5FB,0x023FBBED,0x0765C7BD
1106,0xFF82EEDA,0x0037D5FB,0x023FBBED,0x0765C7BD
1107,0xFF85847A,0x0038559D,0x02403A43,0x0716C69C
1108,0xFF85847A,0x0038559D,0x02403A43,0x0716C69C
1109,0xFF881CFC,0x0038CF75,0x0240AA64,0x072AC604
1110,0xFF881CFC,0x0038CF75,0x0240AA64,0x072AC604
1111,0xFF8AB779,0x00394C75,0x0241105E,0x0752C5B9
1112,0xFF8AB779,0x00394C75,0x0241105E,0x0752C5B9
1113,0xFF8D5332,0x0039CA79,0x02417043,0x078DC59C
1114,0xFF8D5332,0x0039CA79,0x02417043,0x078DC59C
1115,0xFF8FEFF2,0x003A482A,0x0241CB0D,0x07B4C55F
1116,0xFF8FEFF2,0x003A482A,0x0241CB0D,0x07B4C55F
1117,0xFF928DF5,0x003AC9B4,0x02421EB6,0x07C8C503
1118,0xFF928DF5,0x003AC9B4,0x02421EB6,0x07C8C503
1119,0xFF952D65,0x003B4BCE,0x02426922,0x07C8C470
1120,0xFF952D65,0x003B4BCE,0x02426922,0x07C8C470
1121,0xFF97CE96,0x003BC8A0,0x0242A527,0x07B4C3AA
1122,0xFF97CE96,0x003BC8A0,0x0242A527,0x07B4C3AA
1123,0xFF9A715E,0x003C4390,0x0242D0A6,0x0765C287
1124,0xFF9A715E,0x003C4390,0x0242D0A6,0x0765C287
1125,0xFF9D156D,0x003CB9CB,0x0242E879,0x06EFC117
1126,0xFF9D156D,0x003CB9CB,0x0242E879,0x06EFC117
1127,0xFF9FBA3E,0x003D23E5,0x0242E457,0x0664BF5A
1128,0xFF9FBA3E,0x003D23E5,0x0242E457,0x0664BF5A
1129,0xFFA25F60,0x003D90F4,0x0242D9F7,0x0628BE56
1130,0xFFA25F60,0x003D90F4,0x0242D9F7,0x0628BE56
1131,0xFFA50476,0x003DFCBB,0x0242C106,0x0628BDCD
1132,0xFFA50476,0x003DFCBB,0x0242C106,0x0628BDCD
1133,0xFFA7A995,0x003E66F3,0x02429FCB,0x0678BD91
1134,0xFFA7A995,0x003E66F3,0x02429FCB,0x0678BD91
1135,0xFFAA4EB8,0x003ED42D,0x0242784C,0x06C7BD74
1136,0xFFAA4EB8,0x003ED42D,0x0242784C,0x06C7BD74
1137,0xFFACF411,0x003F488A,0x02424EB5,0x0703BD75
1138,0xFFACF411,0x003F488A,0x02424EB5,0x0703BD75
1139,0xFFAF9989,0x003FBEB2,0x024221FE,0x0765BD67
1140,0xFFAF9989,0x003FBEB2,0x024221FE,0x0765BD67
1141,0xFFB23F1C,0x004037FA,0x0241F21B,0x07A0BD2B
1142,0xFFB23F1C,0x004037FA,0x0241F21B,0x07A0BD2B
1143,0xFFB4E454,0x0040B12F,0x0241B9E6,0x0752BCB1
1144,0xFFB4E454,0x0040B12F,0x0241B9E6,0x0752BCB1
1145,0xFFB788BE,0x004129AC,0x02417538,0x0716BBEA
1146,0xFFB788BE,0x004129AC,0x02417538,0x0716BBEA
1147,0xFFBA2B92,0x00419B20,0x02411FE6,0x0703BAC6
1148,0xFFBA2B92,0x00419B20,0x02411FE6,0x0703BAC6
1149,0xFFBCCE79,0x004215F6,0x0240C876,0x0716B9FD
1150,0xFFBCCE79,0x004215F6,0x0240C876,0x0716B9FD
1151,0xFFBF703D,0x00428FE5,0x024066A2,0x0752B982
1152,0xFFBF703D,0x00428FE5,0x024066A2,0x0752B982
1153,0xFFC210E7,0x004309BA,0x023FFB7D,0x078DB935
1154,0xFFC210E7,0x004309BA,0x023FFB7D,0x078DB935
1155,0xFFC4B10A,0x00438338,0x023F8B23,0x073EB927
1156,0xFFC4B10A,0x00438338,0x023F8B23,0x073EB927
1157,0xFFC75152,0x00440549,0x023F19B2,0x0765B928
1158,0xFFC75152,0x00440549,0x023F19B2,0x0765B928
1159,0xFFC9F1BE,0x004484FA,0x023EA729,0x07EFB929
1160,0xFFC9F1BE,0x004484FA,0x023EA729,0x07EFB929
1161,0xFFCC91EA,0x00450F06,0x023E317E,0x082AB8DC
1162,0xFFCC91EA,0x00450F06,0x023E317E,0x082AB8DC
1163,0xFFCF307E,0x00459839,0x023DB171,0x0851B841
1164,0xFFCF307E,0x00459839,0x023DB171,0x0851B841
1165,0xFFD1CC6C,0x00461CC7,0x023D2300,0x0878B779
1166,0xFFD1CC6C,0x00461CC7,0x023D2300,0x0878B779
1167,0xFFD464E7,0x00469D61,0x023C841D,0x07A0B653
1168,0xFFD464E7,0x00469D61,0x023C841D,0x07A0B653
1169,0xFFD6F881,0x00471BB7,0x023BD0D6,0x0716B4DF
1170,0xFFD6F881,0x00471BB7,0x023BD0D6,0x0716B4DF
1171,0xFFD98510,0x00478EB2,0x023B044F,0x0664B31E
1172,0xFFD98510,0x00478EB2,0x023B044F,0x0664B31E
1173,0xFFDC0F5C,0x0047FF54,0x023A2FB4,0x06A0B217
1174,0xFFDC0F5C,0x0047FF54,0x023A2FB4,0x06A0B217
1175,0xFFDE9540,0x0048729B,0x02394D15,0x06B3B18C
1176,0xFFDE9540,0x0048729B,0x02394D15,0x06B3B18C
1177,0xFFE118A6,0x0048E48A,0x02386269,0x06EFB14F
1178,0xFFE118A6,0x0048E48A,0x02386269,0x06EFB14F
1179,0xFFE39A23,0x00495A9D,0x023771BB,0x06EFB131
